"","type","id","subjectId","date","duration","room","reasonsString","category","score","reasonsList","timestamp"
140,"feeback","-12943201914229756","Aspectos Éticos y Sociales","2022-04-24 23:55:24.855062+00:00",2,"CIC-3","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1650844524.855062
141,"feeback","-12943201914229756","Aspectos Éticos y Sociales","2022-04-24 23:55:24.855062+00:00",2,"CIC-3","Estresado/a","Mi estado anímico ha sido bueno",3,"['Estresado/a']",1650844524.855062
142,"feeback","-12943201914229756","Aspectos Éticos y Sociales","2022-04-24 23:55:24.855062+00:00",2,"CIC-3","Temario denso","El temario impartido ha sido bueno",1,"['Temario denso']",1650844524.855062
143,"feeback","-12943201914229756","Aspectos Éticos y Sociales","2022-04-24 23:55:24.855062+00:00",2,"CIC-3","Dinamismo","La mayor del docente ha sido buena",5,"['Dinamismo']",1650844524.855062
144,"feeback","-12943201914229756","Aspectos Éticos y Sociales","2022-04-24 23:55:24.855062+00:00",2,"CIC-3","Demasiado frío","El ambiente ha sido bueno",1,"['Demasiado frío']",1650844524.855062
145,"feeback","-1316218297382753801","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3104","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1651708521.036882
146,"feeback","-1316218297382753801","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3104","Aburrido/a","Mi estado anímico ha sido bueno",2,"['Aburrido/a']",1651708521.036882
147,"feeback","-1316218297382753801","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3104","Poco práctico","El temario impartido ha sido bueno",3,"['Poco práctico']",1651708521.036882
148,"feeback","-1316218297382753801","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3104","Buena organización","La mayor del docente ha sido buena",4,"['Buena organización']",1651708521.036882
149,"feeback","-1316218297382753801","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3104","Sin ruido","El ambiente ha sido bueno",5,"['Sin ruido']",1651708521.036882
150,"feeback","-1320264239158621327","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3301","Enfermo/a","Mi estado físico ha sido bueno",2,"['Enfermo/a']",1630950118.106767
151,"feeback","-1320264239158621327","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3301","Estresado/a","Mi estado anímico ha sido bueno",2,"['Estresado/a']",1630950118.106767
152,"feeback","-1320264239158621327","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3301","Material limitado","El temario impartido ha sido bueno",2,"['Material limitado']",1630950118.106767
153,"feeback","-1320264239158621327","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3301","Mala organización","La mayor del docente ha sido buena",2,"['Mala organización']",1630950118.106767
154,"feeback","-1320264239158621327","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3301","Poca luz","El ambiente ha sido bueno",2,"['Poca luz']",1630950118.106767
155,"feeback","-1328145524626988024","Aspectos Legales y Profesionales","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1652399675.760253
156,"feeback","-1328145524626988024","Aspectos Legales y Profesionales","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Triste","Mi estado anímico ha sido bueno",3,"['Triste']",1652399675.760253
157,"feeback","-1328145524626988024","Aspectos Legales y Profesionales","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Temario denso","El temario impartido ha sido bueno",2,"['Temario denso']",1652399675.760253
158,"feeback","-1328145524626988024","Aspectos Legales y Profesionales","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Buena organización","La mayor del docente ha sido buena",5,"['Buena organización']",1652399675.760253
159,"feeback","-1328145524626988024","Aspectos Legales y Profesionales","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Poca luz","El ambiente ha sido bueno",2,"['Poca luz']",1652399675.760253
160,"feeback","-1328504071247495091","Aspectos Éticos y Sociales","2022-05-03 23:54:49.489853+00:00",2,"CIC-4","Con dolor de cuello","Mi estado físico ha sido bueno",3,"['Con dolor de cuello']",1651622089.489853
161,"feeback","-1328504071247495091","Aspectos Éticos y Sociales","2022-05-03 23:54:49.489853+00:00",2,"CIC-4","Motivado/a","Mi estado anímico ha sido bueno",4,"['Motivado/a']",1651622089.489853
162,"feeback","-1328504071247495091","Aspectos Éticos y Sociales","2022-05-03 23:54:49.489853+00:00",2,"CIC-4","Repetitivo","El temario impartido ha sido bueno",1,"['Repetitivo']",1651622089.489853
163,"feeback","-1328504071247495091","Aspectos Éticos y Sociales","2022-05-03 23:54:49.489853+00:00",2,"CIC-4","Dinamismo","La mayor del docente ha sido buena",4,"['Dinamismo']",1651622089.489853
164,"feeback","-1328504071247495091","Aspectos Éticos y Sociales","2022-05-03 23:54:49.489853+00:00",2,"CIC-4","Temperatura perfecta","El ambiente ha sido bueno",3,"['Temperatura perfecta']",1651622089.489853
165,"feeback","-1362691209506725580","Sistemas Empotrados","2022-04-23 23:54:41.605722+00:00",2,"3301","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1650758081.605722
166,"feeback","-1362691209506725580","Sistemas Empotrados","2022-04-23 23:54:41.605722+00:00",2,"3301","Triste","Mi estado anímico ha sido bueno",1,"['Triste']",1650758081.605722
167,"feeback","-1362691209506725580","Sistemas Empotrados","2022-04-23 23:54:41.605722+00:00",2,"3301","Material adecuado","El temario impartido ha sido bueno",4,"['Material adecuado']",1650758081.605722
168,"feeback","-1362691209506725580","Sistemas Empotrados","2022-04-23 23:54:41.605722+00:00",2,"3301","Buena organización","La mayor del docente ha sido buena",4,"['Buena organización']",1650758081.605722
169,"feeback","-1362691209506725580","Sistemas Empotrados","2022-04-23 23:54:41.605722+00:00",2,"3301","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1650758081.605722
170,"feeback","-136422033049056503","Aspectos Legales y Profesionales","2022-05-10 23:55:29.081783+00:00",2,"3301","Con dolor de cuello","Mi estado físico ha sido bueno",3,"['Con dolor de cuello']",1652226929.081783
171,"feeback","-136422033049056503","Aspectos Legales y Profesionales","2022-05-10 23:55:29.081783+00:00",2,"3301","Motivado/a","Mi estado anímico ha sido bueno",3,"['Motivado/a']",1652226929.081783
172,"feeback","-136422033049056503","Aspectos Legales y Profesionales","2022-05-10 23:55:29.081783+00:00",2,"3301","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1652226929.081783
173,"feeback","-136422033049056503","Aspectos Legales y Profesionales","2022-05-10 23:55:29.081783+00:00",2,"3301","Poca cooperación","La mayor del docente ha sido buena",3,"['Poca cooperación']",1652226929.081783
174,"feeback","-136422033049056503","Aspectos Legales y Profesionales","2022-05-10 23:55:29.081783+00:00",2,"3301","Iluminación correcta","El ambiente ha sido bueno",5,"['Iluminación correcta']",1652226929.081783
175,"feeback","-1379648654423980168","Sistemas Basados en Computador","2022-05-10 23:54:46.831287+00:00",2,"CIC-4","Con hambre o sed","Mi estado físico ha sido bueno",1,"['Con hambre o sed']",1652226886.831287
176,"feeback","-1379648654423980168","Sistemas Basados en Computador","2022-05-10 23:54:46.831287+00:00",2,"CIC-4","Eufórico/a","Mi estado anímico ha sido bueno",4,"['Eufórico/a']",1652226886.831287
177,"feeback","-1379648654423980168","Sistemas Basados en Computador","2022-05-10 23:54:46.831287+00:00",2,"CIC-4","Temario denso","El temario impartido ha sido bueno",3,"['Temario denso']",1652226886.831287
178,"feeback","-1379648654423980168","Sistemas Basados en Computador","2022-05-10 23:54:46.831287+00:00",2,"CIC-4","Explicaciones entretenidas","La mayor del docente ha sido buena",5,"['Explicaciones entretenidas']",1652226886.831287
179,"feeback","-1379648654423980168","Sistemas Basados en Computador","2022-05-10 23:54:46.831287+00:00",2,"CIC-4","Demasiado frío","El ambiente ha sido bueno",1,"['Demasiado frío']",1652226886.831287
180,"feeback","-1381065853437937105","Programación Concurrente y Avanzada","2022-05-11 23:54:51.134088+00:00",2,"CIC-3","Agotado/a","Mi estado físico ha sido bueno",3,"['Agotado/a']",1652313291.134088
181,"feeback","-1381065853437937105","Programación Concurrente y Avanzada","2022-05-11 23:54:51.134088+00:00",2,"CIC-3","Eufórico/a","Mi estado anímico ha sido bueno",4,"['Eufórico/a']",1652313291.134088
182,"feeback","-1381065853437937105","Programación Concurrente y Avanzada","2022-05-11 23:54:51.134088+00:00",2,"CIC-3","Muy práctico","El temario impartido ha sido bueno",5,"['Muy práctico']",1652313291.134088
183,"feeback","-1381065853437937105","Programación Concurrente y Avanzada","2022-05-11 23:54:51.134088+00:00",2,"CIC-3","Poco dinamismo","La mayor del docente ha sido buena",1,"['Poco dinamismo']",1652313291.134088
184,"feeback","-1381065853437937105","Programación Concurrente y Avanzada","2022-05-11 23:54:51.134088+00:00",2,"CIC-3","Poca luz","El ambiente ha sido bueno",3,"['Poca luz']",1652313291.134088
185,"feeback","-1388109762371797856","Sistemas Empotrados","2022-05-06 23:55:05.887521+00:00",2,"3104","Con hambre o sed","Mi estado físico ha sido bueno",3,"['Con hambre o sed']",1651881305.887521
186,"feeback","-1388109762371797856","Sistemas Empotrados","2022-05-06 23:55:05.887521+00:00",2,"3104","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1651881305.887521
187,"feeback","-1388109762371797856","Sistemas Empotrados","2022-05-06 23:55:05.887521+00:00",2,"3104","Repetitivo","El temario impartido ha sido bueno",3,"['Repetitivo']",1651881305.887521
188,"feeback","-1388109762371797856","Sistemas Empotrados","2022-05-06 23:55:05.887521+00:00",2,"3104","Poca paciencia","La mayor del docente ha sido buena",2,"['Poca paciencia']",1651881305.887521
189,"feeback","-1388109762371797856","Sistemas Empotrados","2022-05-06 23:55:05.887521+00:00",2,"3104","Ambiente agradable","El ambiente ha sido bueno",3,"['Ambiente agradable']",1651881305.887521
190,"feeback","-1390854612667812568","Fundamentos de Economía y Empresa","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Con dolor de cabeza","Mi estado físico ha sido bueno",2,"['Con dolor de cabeza']",1651622084.252665
191,"feeback","-1390854612667812568","Fundamentos de Economía y Empresa","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Contento/a","Mi estado anímico ha sido bueno",4,"['Contento/a']",1651622084.252665
192,"feeback","-1390854612667812568","Fundamentos de Economía y Empresa","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Material limitado","El temario impartido ha sido bueno",2,"['Material limitado']",1651622084.252665
193,"feeback","-1390854612667812568","Fundamentos de Economía y Empresa","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Buena organización","La mayor del docente ha sido buena",4,"['Buena organización']",1651622084.252665
194,"feeback","-1390854612667812568","Fundamentos de Economía y Empresa","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1651622084.252665
195,"feeback","-1397487958471896276","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3104","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1651881305.887521
196,"feeback","-1397487958471896276","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3104","Agobiado/a","Mi estado anímico ha sido bueno",1,"['Agobiado/a']",1651881305.887521
197,"feeback","-1397487958471896276","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3104","Temario denso","El temario impartido ha sido bueno",3,"['Temario denso']",1651881305.887521
198,"feeback","-1397487958471896276","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3104","Mala organización","La mayor del docente ha sido buena",2,"['Mala organización']",1651881305.887521
199,"feeback","-1397487958471896276","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3104","Poca luz","El ambiente ha sido bueno",3,"['Poca luz']",1651881305.887521
200,"feeback","-1406087497705827807","Inteligencia Artificial","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1652399675.760253
201,"feeback","-1406087497705827807","Inteligencia Artificial","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Motivado/a","Mi estado anímico ha sido bueno",3,"['Motivado/a']",1652399675.760253
202,"feeback","-1406087497705827807","Inteligencia Artificial","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Poco práctico","El temario impartido ha sido bueno",3,"['Poco práctico']",1652399675.760253
203,"feeback","-1406087497705827807","Inteligencia Artificial","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Explicaciones entretenidas","La mayor del docente ha sido buena",5,"['Explicaciones entretenidas']",1652399675.760253
204,"feeback","-1406087497705827807","Inteligencia Artificial","2022-05-12 23:54:35.760253+00:00",2,"CIC-4","Demasiado frío","El ambiente ha sido bueno",3,"['Demasiado frío']",1652399675.760253
205,"feeback","-1413124180231274391","Sistemas Empotrados","2022-05-11 23:55:02.417461+00:00",2,"3203","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1652313302.417461
206,"feeback","-1413124180231274391","Sistemas Empotrados","2022-05-11 23:55:02.417461+00:00",2,"3203","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1652313302.417461
207,"feeback","-1413124180231274391","Sistemas Empotrados","2022-05-11 23:55:02.417461+00:00",2,"3203","Muy práctico","El temario impartido ha sido bueno",4,"['Muy práctico']",1652313302.417461
208,"feeback","-1413124180231274391","Sistemas Empotrados","2022-05-11 23:55:02.417461+00:00",2,"3203","Paciencia","La mayor del docente ha sido buena",5,"['Paciencia']",1652313302.417461
209,"feeback","-1413124180231274391","Sistemas Empotrados","2022-05-11 23:55:02.417461+00:00",2,"3203","Ambiente agradable","El ambiente ha sido bueno",5,"['Ambiente agradable']",1652313302.417461
210,"feeback","-1420590150885917210","Programación","2022-05-02 23:55:11.444475+00:00",2,"3104","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1651535711.444475
211,"feeback","-1420590150885917210","Programación","2022-05-02 23:55:11.444475+00:00",2,"3104","Contento/a","Mi estado anímico ha sido bueno",5,"['Contento/a']",1651535711.444475
212,"feeback","-1420590150885917210","Programación","2022-05-02 23:55:11.444475+00:00",2,"3104","Muy práctico","El temario impartido ha sido bueno",5,"['Muy práctico']",1651535711.444475
213,"feeback","-1420590150885917210","Programación","2022-05-02 23:55:11.444475+00:00",2,"3104","Poco dinamismo","La mayor del docente ha sido buena",3,"['Poco dinamismo']",1651535711.444475
214,"feeback","-1420590150885917210","Programación","2022-05-02 23:55:11.444475+00:00",2,"3104","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1651535711.444475
215,"feeback","-1438214982649362340","Fundamentos de Economía y Empresa","2022-05-04 23:55:21.036882+00:00",2,"3104","Con hambre o sed","Mi estado físico ha sido bueno",3,"['Con hambre o sed']",1651708521.036882
216,"feeback","-1438214982649362340","Fundamentos de Economía y Empresa","2022-05-04 23:55:21.036882+00:00",2,"3104","Eufórico/a","Mi estado anímico ha sido bueno",5,"['Eufórico/a']",1651708521.036882
217,"feeback","-1438214982649362340","Fundamentos de Economía y Empresa","2022-05-04 23:55:21.036882+00:00",2,"3104","Material adecuado","El temario impartido ha sido bueno",5,"['Material adecuado']",1651708521.036882
218,"feeback","-1438214982649362340","Fundamentos de Economía y Empresa","2022-05-04 23:55:21.036882+00:00",2,"3104","Dinamismo","La mayor del docente ha sido buena",4,"['Dinamismo']",1651708521.036882
219,"feeback","-1438214982649362340","Fundamentos de Economía y Empresa","2022-05-04 23:55:21.036882+00:00",2,"3104","Demasiado ruido","El ambiente ha sido bueno",3,"['Demasiado ruido']",1651708521.036882
220,"feeback","-1483549852254452050","Seguridad de Sistemas y Redes","2022-04-27 23:54:26.488217+00:00",2,"3203","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1651103666.488217
221,"feeback","-1483549852254452050","Seguridad de Sistemas y Redes","2022-04-27 23:54:26.488217+00:00",2,"3203","Con ansiedad","Mi estado anímico ha sido bueno",3,"['Con ansiedad']",1651103666.488217
222,"feeback","-1483549852254452050","Seguridad de Sistemas y Redes","2022-04-27 23:54:26.488217+00:00",2,"3203","Poco práctico","El temario impartido ha sido bueno",1,"['Poco práctico']",1651103666.488217
